symbol,date,time,price,Impact_Hist_Z,Velocity_Z,Acceleration_Z,Jerk_Z,Snap_Z,Curving_Up,Plateauing,Curving_Down,Volatility_Pct,max_profit_pct_30m,max_loss_pct_30m
MEOH,2026-04-07,18:41:10,63.655,1.5540536294331873,2.825751124632004,2.1658926972412313,1.2174223536197055,0.6903027394007143,1.0,0.0,0.0,0.058122913432072015,0.13353232267693166,-0.19637106276019167
MEOH,2026-04-07,18:41:20,63.6138,-0.818293379400218,-1.9916836933919673,-3.166621086583523,-3.0374985976876827,-2.325868306318347,0.0,0.0,1.0,0.055409076866590516,0.19838462723497782,-0.13173242283906408
MEOH,2026-04-07,18:41:30,63.655,2.588652391868731,3.5780700605052536,3.6036114463131366,3.7975791276459936,3.7001977689661216,1.0,0.0,0.0,0.05208874517730137,0.13353232267693166,-0.19637106276019167
MEOH,2026-04-07,18:41:40,63.655,3.5094415474091,2.35931982013514,-0.7954493442237066,-2.5024069770876975,-3.389546747344454,0.0,1.0,0.0,0.04832049759789721,0.13353232267693166,-0.19637106276019167
MEOH,2026-04-07,18:41:50,63.69,1.1574696958659976,-0.9988541285427942,-2.225319225515465,-0.8204607998149349,0.920941259502836,0.0,0.0,1.0,0.050141715589404764,0.07850525985241681,-0.251216831527707
MEOH,2026-04-07,18:42:00,63.6628,-0.8187782988592754,-1.5044720544593104,-0.34003143597642693,1.0700662540433803,1.0237858599504255,0.0,0.0,1.0,0.05030455134129524,0.12126390922171948,-0.20859905627775727
MEOH,2026-04-07,18:42:20,63.6787,2.3558944180196084,3.6276654408647473,2.690922519600709,1.1254761285495885,0.274575204205382,1.0,0.0,0.0,0.0461668442289239,0.09626452801329613,-0.23351607366356109
MEOH,2026-04-07,18:42:30,63.71,1.8252387078670813,0.681108311856645,-1.968157553798841,-2.647154735257355,-2.0582704338974045,0.0,1.0,0.0,0.046319864920546384,0.0470883691728161,-0.28253021503688547
MEOH,2026-04-07,18:42:40,63.705,-1.5380671156550518,-2.63873510293623,-2.222033486740766,-0.16130223150157477,1.357532373242623,0.0,0.0,1.0,0.04569174467835755,0.0549407424848971,-0.274703712424452
MEOH,2026-04-07,18:42:50,63.6837,-3.9317167193253795,-3.085989488944938,-0.35811505237268904,1.0772608594174342,0.6767814151953093,0.0,0.0,1.0,0.04390591338265775,0.0884056673842761,-0.2413490422195956
MEOH,2026-04-07,18:43:00,63.6742,-2.129248756121576,0.5719586523480501,2.4821974208564126,1.6547242155079034,0.3226131863168231,1.0,0.0,0.0,0.04448771121469118,0.10333855784603962,-0.22646535017322228
MEOH,2026-04-07,18:43:10,63.6462,-3.1491148897405234,-2.0349420427823715,-1.7706925636901585,-2.45060254844119,-2.251975756915332,0.0,0.0,1.0,0.044076304534355445,0.14737721969261583,-0.18257177961920618
MEOH,2026-04-07,18:43:20,63.6891,0.45441090297893527,2.809409313588375,3.241843592948605,2.8897989078992974,2.916299273856193,1.0,0.0,0.0,0.04506429707013816,0.07991948386772402,-0.24980726686356414
MEOH,2026-04-07,18:43:30,63.74,-0.5117602890550544,-0.9238012143836957,-2.504270433445183,-3.2834035292332255,-3.354938786029819,0.0,0.0,1.0,0.04939906971306424,0.0,-0.3294634452463145
MEOH,2026-04-07,18:43:40,63.7242,-1.226478009957788,-1.0543765700364884,-0.0897142178886565,1.3909920652509264,2.5475101193281144,0.0,0.0,1.0,0.05219264053262108,0.02479434814403116,-0.304750785415905
MEOH,2026-04-07,18:44:30,63.6535,-1.5063399510136757,-1.5792996366291112,-1.0465536229652905,-0.7384568961938196,-0.4388836214008895,0.0,0.0,1.0,0.05762836896279614,0.21444225376451892,-0.19401918197742457
MEOH,2026-04-07,18:44:40,63.6535,-0.5703583871716381,0.1959290455542917,1.1966207097532457,1.2872150024816609,1.1041550278928174,1.0,0.0,0.0,0.05702789355910649,0.21444225376451892,-0.19401918197742457
MEOH,2026-04-07,18:45:10,63.7,-3.922270951479607,-5.035451704755329,-3.437656841102332,-1.6633287929292715,-0.5879619851027946,0.0,0.0,1.0,0.05808812694753812,0.1412872841444212,-0.26687598116169814
MEOH,2026-04-07,18:45:20,63.6958,-0.9801118658000488,1.3595724493871204,4.287210153738851,4.444165296022386,3.369082799559079,1.0,0.0,0.0,0.0579096696394544,0.2420881753585056,-0.26029973718831895
MEOH,2026-04-07,18:45:30,63.695,1.266952449170841,1.730218694003323,0.25915424209014504,-2.340837180400332,-3.706452712976342,1.0,0.0,0.0,0.058275110419291704,0.24334720150718447,-0.25904702095925763
MEOH,2026-04-07,18:45:40,63.67,3.878574232688749,3.197279168849583,1.055925358644897,0.4641982766506798,1.536381973353677,1.0,0.0,0.0,0.058391078736424434,0.2827077116381337,-0.21988377571854964
MEOH,2026-04-07,18:45:50,63.675,3.854122305173621,1.5392502564215913,-1.1452396292676712,-1.2783805231876277,-0.9551349859814111,0.0,1.0,0.0,0.05854058287087209,0.27483313702395645,-0.227718884962695
MEOH,2026-04-07,18:46:00,63.6829,1.735797733761783,-0.9094469475721874,-1.6976138779649277,-0.32869997809259455,0.5207486421461602,0.0,0.0,1.0,0.05729899140170984,0.2623938294267455,-0.24009584990632554
MEOH,2026-04-07,18:47:50,63.62,5.057759749264389,5.212576705573736,3.3507547874029466,2.113511622677821,1.4793624500262523,1.0,0.0,0.0,0.056290175647835436,0.36152153410877713,-0.1414649481295132
MEOH,2026-04-07,18:48:00,63.635,1.4115420259480778,-1.9465144911926953,-4.904598841959306,-4.798580429099251,-3.8385592317953705,0.0,0.0,1.0,0.056050675213346446,0.3378643828082084,-0.16500353579004773
MEOH,2026-04-07,18:48:10,63.66,-0.3413558838488936,-1.2320671677292112,0.4893315668769869,3.1367485821979884,4.30663497147696,0.0,0.0,0.0,0.055918542266627784,0.29846057178762936,-0.204209864907313
MEOH,2026-04-07,18:48:20,63.64,-1.8023992066442909,-1.6513361378415388,-0.2992917383032184,-0.45865797089193266,-1.9634702464815295,0.0,0.0,1.0,0.055617144057958035,0.3299811439346336,-0.1728472658705208
MEOH,2026-04-07,18:49:30,63.64,0.9141835901405311,1.4024036520578875,1.0741812451745951,0.6049382326665822,0.3325355220847677,1.0,0.0,0.0,0.05395497804467985,0.3299811439346336,-0.1728472658705208
MEOH,2026-04-07,18:49:40,63.64,0.20656132844317796,-0.5011932551726918,-1.3331617790455843,-1.402707982220173,-1.0976343880230326,0.0,0.0,1.0,0.05360556817791894,0.3299811439346336,-0.1728472658705208
MEOH,2026-04-07,18:50:20,63.635,-0.8611356089805424,-1.0182987670478618,-0.7300862705471322,-0.5309401916007684,-0.31912833701343984,0.0,0.0,1.0,0.04986989864756258,0.3535790052644008,-0.16500353579004773
MEOH,2026-04-07,18:54:10,63.53,5.691581381355105,6.623665849326516,4.95622508941032,3.0358052975718137,1.7745428731142,1.0,0.0,0.0,0.04387530568154137,0.7473634503384258,0.0
MEOH,2026-04-07,18:54:20,63.6514,3.9863852386385137,0.8020042136253261,-4.1495178888059545,-5.239201990133863,-4.559539326371152,0.0,1.0,0.0,0.04091679676298444,0.5552116685571732,-0.14359464206600348
MEOH,2026-04-07,18:54:40,63.64,-0.5031278598913607,-1.9963236776150382,-1.4789242702867902,-0.5621326384842895,-1.4605507386686003,0.0,0.0,1.0,0.0419168270994846,0.5971087366436132,-0.1257071024512858
MEOH,2026-04-07,18:54:50,63.64,-1.6606059496530676,-1.2541573776699633,0.527979227748688,1.1745427668704824,0.9479242301967101,0.0,0.0,0.0,0.04107025414651024,0.5971087366436132,-0.1257071024512858
MEOH,2026-04-07,18:55:00,63.64,-2.2521669783768337,-1.1666507984721686,0.05977614901195709,-0.2741159861801884,-0.7903538633254952,0.0,0.0,0.0,0.03987042028173427,0.5971087366436132,-0.1257071024512858
MEOH,2026-04-07,18:58:20,63.7,1.1512203943875268,1.2233487589295993,1.097579173430868,0.9624670038470139,0.8037944756785084,1.0,0.0,0.0,0.04183348688386737,0.6279434850863288,-0.15682888540032214
MEOH,2026-04-07,18:58:30,63.6648,-0.8146366140812984,-1.9952589896500008,-2.317506856017638,-2.0008457227633096,-1.619045811279556,0.0,0.0,1.0,0.042286229713440183,0.6835802515675768,-0.10162601626016571
MEOH,2026-04-07,18:58:40,63.65,-0.3758226883012826,0.1321017435735248,1.531063395983196,2.24093325646628,2.309089794141071,1.0,0.0,0.0,0.04242182380782286,0.7069913589944945,-0.07839748625294729
MEOH,2026-04-07,18:59:10,63.7,1.3500296263152671,1.5698369525510036,1.053149419485824,0.6346152742027217,0.36190660175932393,1.0,0.0,0.0,0.04474579667988175,0.6279434850863288,-0.15682888540032214
MEOH,2026-04-07,18:59:20,63.67,0.7451969787650659,-0.16402483394184583,-1.246703927285978,-1.3411025334225155,-1.0771503424397575,0.0,0.0,1.0,0.04531474981408394,0.675357311135531,-0.1097848280194818
MEOH,2026-04-07,19:01:20,63.74,1.177518708847709,1.5274364082802818,1.1655449059650633,0.6821938350805888,0.39818341105330557,1.0,0.0,0.0,0.06396544669282274,0.5823658613115699,-0.21948540947600306
MEOH,2026-04-07,19:01:30,63.7012,0.2560010432567829,-0.5859679808356603,-1.512403578309879,-1.559370248720615,-1.22228417170416,0.0,0.0,1.0,0.0650131944323894,0.6731427351446997,-0.15870972603342232
MEOH,2026-04-07,19:03:50,63.67,0.8446914088361969,1.3027030910659672,1.1456877018249623,0.7510438258666207,0.4710240968387358,1.0,0.0,0.0,0.07916032670462322,0.7224752630752218,-0.1097848280194818
MEOH,2026-04-07,19:04:00,63.68,0.3659739893000885,-0.21156784095807088,-1.085413353924314,-1.3011558714041318,-1.1186024298166142,0.0,0.0,1.0,0.07914971369898997,0.7066582914572798,-0.12547110552764146
MEOH,2026-04-07,19:04:20,63.635,-0.7717292169636275,-1.1512623808541456,-0.8648124188244591,-0.6157054352663041,-0.7401741123436872,0.0,0.0,1.0,0.07462960311613583,0.7778738115816727,-0.05484403237212285
MEOH,2026-04-07,19:05:00,63.635,1.544588353773146,2.110207655986681,1.4726950011405469,0.7012284301544919,0.22168097643542511,1.0,0.0,0.0,0.07420815102066397,0.7778738115816727,-0.05484403237212285
MEOH,2026-04-07,19:05:10,63.635,0.525457068543967,-0.56924822991709,-1.9140448957841363,-1.9730076070227922,-1.4600626070446183,0.0,0.0,1.0,0.07240709128193369,0.7778738115816727,-0.05484403237212285
MEOH,2026-04-07,19:05:30,63.6001,-1.1259897587146994,-1.72257064160829,-1.3597631091429703,-1.1028011868139136,-1.3741632243639363,0.0,0.0,1.0,0.07155723374801322,0.8331747906056718,0.0
MEOH,2026-04-07,19:05:40,63.62,-0.08647590189008973,0.8113966548916935,1.80521590073956,1.8379001885713944,1.5991647114168526,1.0,0.0,0.0,0.07128087144012059,0.8016347060672714,0.0
MEOH,2026-04-07,19:08:00,63.66,2.0830816658373474,2.0354546563045033,0.950953210244531,0.2588654608095804,-0.10453465391962102,1.0,0.0,0.0,0.05682952791806981,0.7382972038956942,0.0
MEOH,2026-04-07,19:08:10,63.68,0.4728024083906934,-0.998088675353534,-2.1476452870085314,-1.8036181911547293,-1.125056642465286,0.0,0.0,1.0,0.05577393178611623,0.7066582914572798,-0.02716708542713373
MEOH,2026-04-07,19:08:40,63.685,1.6046487874047626,2.045907364483207,1.248447735990203,0.3596074051482515,0.08791055668509708,1.0,0.0,0.0,0.05534850323940171,0.6987516683677367,-0.015702284682429325
MEOH,2026-04-07,19:08:50,63.6833,0.028889679836855645,-1.0930759028012191,-2.219003987974855,-2.021382981904152,-1.3014414251654773,0.0,0.0,1.0,0.055105234576243334,0.7014397809158645,-0.013033244194326495
MEOH,2026-04-07,19:10:00,63.69,1.4087338259701643,1.9332517824145161,1.2815938173122208,0.6755832628384211,0.4154603138095159,1.0,0.0,0.0,0.05150513114925031,0.7065473386716955,-0.018841262364579142
MEOH,2026-04-07,19:10:10,63.678,0.4791472945796807,-0.5327490324906705,-1.7544817305248042,-1.7711318094644777,-1.3325450556847493,0.0,0.0,1.0,0.05151082546022566,0.7255252991614111,0.0
MEOH,2026-04-07,19:13:50,63.79,0.8614312522259227,1.108800672535651,0.5524892342744289,0.015131474477134591,-0.0783679893413348,1.0,0.0,0.0,0.048645088483991496,0.7524690390343265,-0.1572346762815444
MEOH,2026-04-07,19:15:10,63.85,3.620691188539058,4.663110475921879,3.6221836961670086,2.3346101485571635,1.3676645568916048,1.0,0.0,0.0,0.06632631246564984,0.8300704776820579,-0.21143304620203288
MEOH,2026-04-07,19:15:20,63.85,3.3077550382267584,1.5319816289302135,-2.300408640945647,-3.4716822311735465,-3.1516735369530102,0.0,1.0,0.0,0.07373828897690998,0.8300704776820579,-0.21143304620203288
MEOH,2026-04-07,19:15:30,63.785,-1.1727375123408295,-3.791510280875372,-3.8670636169973975,-1.0144497106881578,1.3653899871457689,0.0,0.0,1.0,0.07376880669827283,0.9328211962060028,-0.1097436701418722
MEOH,2026-04-07,19:15:40,63.7281,-2.831419137395544,-2.3580608614677785,1.0540815682088938,2.9270988972001453,2.1856369834439198,0.0,0.0,0.0,0.07251723128444351,1.022939645148683,-0.020556081226326125
MEOH,2026-04-07,19:15:50,63.79,-2.0211071419489888,-0.10276842639693395,1.6433199839890837,0.3569420027786059,-1.4290531668825301,0.0,0.0,0.0,0.0740189399461054,0.9249098604796933,-0.1175732873491076
MEOH,2026-04-07,19:17:10,63.72,-1.0236993442923341,-1.5653532622085682,-1.2326715308799947,-0.6885679686653131,-0.3616530418483808,0.0,0.0,1.0,0.07326740761624016,1.0357815442561151,0.0
MEOH,2026-04-07,19:17:20,63.72,-0.2513113327351697,0.35378605938792873,1.3915460895163596,1.5632675651791639,1.249788183987805,1.0,0.0,0.0,0.07126333089638252,1.0357815442561151,0.0
MEOH,2026-04-07,19:17:30,63.7661,-4.326676129146924,-5.203590636091456,-4.138302891109513,-3.321550184420604,-2.7182878277629268,0.0,0.0,1.0,0.07107924689442072,0.9627372538072643,-0.04328318652073692
MEOH,2026-04-07,19:17:40,63.7397,-0.9482555021412342,1.8815462610325728,4.937893543616543,5.28144485386151,4.764522091257929,1.0,0.0,0.0,0.07031492862727547,1.004554461348259,-0.0018826571194988418
MEOH,2026-04-07,19:17:50,63.7385,0.7256122266636335,1.2850318221982986,-0.46582475979959154,-3.173591387602457,-4.593275083721118,0.0,1.0,0.0,0.069980999050939,1.0064560665845501,0.0
MEOH,2026-04-07,19:18:00,63.7795,2.1507707932384914,1.7256588525574728,0.3171710014181829,0.4629212579438248,2.0184395287805437,1.0,0.0,0.0,0.06996157887335475,0.9415250981898521,-0.05409261596594722
MEOH,2026-04-07,19:18:10,63.7644,1.3814810487344185,-0.22711061824123596,-1.3902564732827167,-1.002744247533974,-0.8028596004894233,0.0,0.0,1.0,0.07003393192551192,0.9654289854526874,-0.030424500191336423
MEOH,2026-04-07,19:18:20,63.8,2.208384637929771,1.4459536555619141,1.1850649458993048,1.507399364180335,1.376000236451313,1.0,0.0,0.0,0.07067863906302799,0.9090909090909064,-0.08620689655172369
MEOH,2026-04-07,19:19:00,63.745,-0.8097019075695026,-1.6960081826292654,-1.3175866360412345,-0.7298379672322066,-0.32589258722533354,0.0,0.0,1.0,0.07249940694028723,0.9961565612989224,0.0
MEOH,2026-04-07,19:19:10,63.7488,0.15503702419402268,0.8173316806076824,1.7675529586442316,1.8024587636993608,1.3890401400398025,1.0,0.0,0.0,0.07168778677181442,0.9901362849182928,0.0
MEOH,2026-04-07,19:19:40,63.7727,1.358248849996884,1.3168177219716994,0.7753143698125226,0.571721122353706,0.30801735806902225,1.0,0.0,0.0,0.06925379071988884,0.9522883616343594,0.0
MEOH,2026-04-07,19:19:50,63.8019,1.838228831365995,1.2923382143760807,-0.013219987900037549,-0.46096836856299567,-0.565451721673082,0.0,1.0,0.0,0.06932817717786982,0.9060858689161169,-0.03745969947604177
MEOH,2026-04-07,19:20:10,63.778,-1.193318430936996,-2.168617790181658,-1.6498759499542772,-0.4962399503178476,-0.015229007029273453,0.0,0.0,1.0,0.07209436867116277,0.9438991501771721,0.0
MEOH,2026-04-07,19:20:20,63.88,0.6405844975818507,1.855084904956532,2.8197833401682955,2.620478385439448,1.7223774475058575,1.0,0.0,0.0,0.07592746125865468,0.7827175954915355,-0.13697557921102957
MEOH,2026-04-07,19:20:30,63.7925,-2.57318796614285,-3.389209482722815,-3.633086198579798,-3.744277631392806,-3.4899375249657054,0.0,0.0,1.0,0.07562307676770928,0.920954657679192,0.0
MEOH,2026-04-07,19:20:40,63.8,-1.9716050322189027,-0.34064617306863465,2.109784756657565,3.2979884159030535,3.819216959893609,0.0,0.0,0.0,0.07539266137183372,0.9090909090909064,-0.005642633228838112
MEOH,2026-04-07,19:20:50,63.85,0.4662104694851754,2.067039035070971,1.6710305190114727,-0.2462765483056019,-1.9335964035640292,1.0,0.0,0.0,0.07700152823295205,0.8300704776820579,-0.08394675019577601
MEOH,2026-04-07,19:21:00,63.8083,0.04181141689556356,-0.2845677160890034,-1.6230998572327675,-1.9088426163997447,-0.915774745748464,0.0,0.0,1.0,0.07679122666814635,0.8959649449993069,-0.01864961141419571
MEOH,2026-04-07,19:21:10,63.835,1.4377600873260044,1.705547112789965,1.3761548890814435,1.7341831551584523,1.9893522936230914,1.0,0.0,0.0,0.07731378671356821,0.8537636093052315,-0.06046839508107216
MEOH,2026-04-07,19:21:20,63.835,0.47554908973961624,-0.4547665242396077,-1.4866985210792059,-1.6520220866027813,-1.8462617344875143,0.0,0.0,1.0,0.07733829790647924,0.8537636093052315,-0.06046839508107216
MEOH,2026-04-07,19:21:50,63.87,0.945922734936483,1.5254094265758642,1.3822996905663978,0.926461818390056,0.6370635378750504,1.0,0.0,0.0,0.07751002472068758,0.7984969469234351,-0.028025677156720472
MEOH,2026-04-07,19:22:00,63.8521,-0.032611474378070875,-0.6433877417265453,-1.4867855276893496,-1.653685157823847,-1.4070824061699168,0.0,0.0,1.0,0.0778048415003729,0.8267543275788821,0.0
MEOH,2026-04-07,19:22:20,63.8649,0.5131663353335086,1.041523065499554,0.9863336380939525,0.47238872505515334,-0.26324733261886873,1.0,0.0,0.0,0.07880986279398826,0.8065463188699846,0.0
MEOH,2026-04-07,19:22:30,63.895,-1.115915964920522,-1.588386074719578,-1.7968579089162586,-1.6063390539590106,-1.1360273266689076,0.0,0.0,1.0,0.08124647782160278,0.7590578292511031,-0.04585648329291231
MEOH,2026-04-07,19:23:00,63.9316,-0.37558604703080983,-0.53260654361984,-1.012595921996992,-1.0304682306118027,-0.5048742506539284,0.0,0.0,1.0,0.09683713790609642,0.7013745940974296,-0.10307891559104775
MEOH,2026-04-07,19:23:10,63.9294,2.2647699785571636,2.948888617793001,2.3881967338544055,1.9642705662508289,1.63617631842856,1.0,0.0,0.0,0.09937830226411316,0.7048400266543943,-0.09964116666198074
MEOH,2026-04-07,19:23:20,63.975,1.766890601689228,0.5013096093506612,-1.672693038272835,-2.3283360706682483,-2.33724090911367,0.0,1.0,0.0,0.1037757441244136,0.633059788980061,-0.17084798749512248
MEOH,2026-04-07,19:23:30,63.975,-0.04062483017973302,-1.1971137045245361,-1.1604916533043144,0.29340984486647076,1.4298995419625964,0.0,0.0,1.0,0.1080369282184301,0.633059788980061,-0.17084798749512248
MEOH,2026-04-07,19:24:10,63.9716,-2.0413815216727755,-1.3918460761921145,-0.5632296146204739,-0.37389779263863043,-0.19540275083097752,0.0,0.0,1.0,0.1248056564002375,0.63840829368031,-0.16554220935540995
MEOH,2026-04-07,19:24:20,63.975,-1.2260138963530138,0.125997671554031,1.0261556277677326,0.9175706406138521,0.6985214089616214,1.0,0.0,0.0,0.12778731667476362,0.633059788980061,-0.17084798749512248
MEOH,2026-04-07,19:24:30,64.02,-3.5631131817647965,-3.33904567227181,-2.3757631755188364,-1.9598469663115423,-1.572237177043005,0.0,0.0,1.0,0.1310151568621053,0.562324273664479,-0.24101843174008003
MEOH,2026-04-07,19:24:40,63.994,-2.198453266412612,-0.12829159813393784,2.183791022006673,2.6017175841141365,2.4870848178638436,0.0,0.0,0.0,0.13451907113204206,0.6031815482701436,-0.2004875457074147
MEOH,2026-04-07,19:24:50,63.8657,-2.8530442505290896,-2.044146558959066,-1.2998541711837368,-1.9833524241680365,-2.4892110836029993,0.0,0.0,1.0,0.13440184010683387,0.805283587277676,0.0
MEOH,2026-04-07,19:25:00,63.97,9.853295786305168,10.989669372530251,9.816629379035644,7.47133118138308,5.4782106892201465,1.0,0.0,0.0,0.1361738472734042,0.6409254337970871,-0.11567922463654537
MEOH,2026-04-07,19:25:10,63.9954,3.8758905033669024,-2.1650358926863644,-8.323989941423118,-9.753883329481038,-9.341378169588499,0.0,0.0,1.0,0.13987864000957947,0.6009806954874866,-0.1553236638883353
MEOH,2026-04-07,19:25:30,63.896,-0.7527934414726256,-1.5906017552202942,-0.5985252549342333,-0.8742497939668104,-3.2626727155804724,0.0,0.0,1.0,0.14340720076710126,0.7574809064730103,0.0
MEOH,2026-04-07,19:26:00,64.1,-2.63603926955155,-1.591347952295248,-0.7705934149734145,-0.624872975262971,-0.3116891074655151,0.0,0.0,1.0,0.15456123957838241,0.4368174726989098,-0.2789391575662955
MEOH,2026-04-07,19:26:10,64.045,-1.6489862872939327,0.07643171287373568,1.0760215932939785,1.0373575644241222,0.892250570637694,1.0,0.0,0.0,0.15885871752830916,0.5230697166055019,-0.19330158482317555
MEOH,2026-04-07,19:30:00,64.0918,-0.2976630659422478,-1.0100665070968011,-1.2078793951747009,-1.0544244201596749,-0.8416458488762358,0.0,0.0,1.0,0.1460857087273855,0.44966750816795453,-0.6893237512443209
MEOH,2026-04-07,19:30:30,64.105,1.17483360358563,1.2936842322847575,0.5201792312143608,-0.22818550660525905,-0.39004642397255374,1.0,0.0,0.0,0.14231065374833288,0.4289836986194391,-0.7097730286249206
MEOH,2026-04-07,19:38:10,64.085,-1.2116986080944907,-1.2940636248504367,-0.9693628844729785,-0.773885121773822,-0.6127507565114728,0.0,0.0,1.0,0.04735064845236488,0.46032612935944717,-0.6787859873605293
MEOH,2026-04-07,19:38:20,64.0664,-0.32786895395039173,0.4191410630357379,1.1052130485360234,1.166219738102357,1.0423860150661484,1.0,0.0,0.0,0.04739699444879748,0.4894921518924021,-0.6499506761734747
MEOH,2026-04-07,19:41:50,64.22,-1.9378649536087114,-2.0487221723366043,-1.2119734527281907,-0.3999778193338514,0.10294108463904021,0.0,0.0,1.0,0.09725480164331009,0.24914356898162035,-0.887573964497042
MEOH,2026-04-07,19:42:00,64.19,-0.6066885811130485,0.6509374344983365,1.7411826601312566,1.6613265259711032,1.1103822140911301,1.0,0.0,0.0,0.09907415960318379,0.2959962610998563,-0.8412525315469686
MEOH,2026-04-07,19:42:30,64.19,-1.2583011828586426,-1.4405015418009928,-0.9781887803707429,-0.44535607915314773,-0.23848163714599582,0.0,0.0,1.0,0.10407970789976063,0.2959962610998563,-0.8412525315469686
MEOH,2026-04-07,19:43:10,64.22,1.9222265760632176,1.5252601579143983,0.6844377243590877,0.4935695841477851,0.5326860011368626,1.0,0.0,0.0,0.1081371084486222,0.24914356898162035,-0.887573964497042
MEOH,2026-04-07,19:43:20,64.2071,1.1088767169468632,-0.14372852814405682,-1.082822234791498,-0.996234505101047,-0.8015804325625486,0.0,0.0,1.0,0.10944761896434102,0.2692848610200406,-0.8676610530611075
MEOH,2026-04-07,19:45:30,64.35,0.9397311074967108,1.08202472493849,0.1281378678991617,-0.48600573161497956,-0.6151417171220647,1.0,0.0,0.0,0.15418983237307118,0.0,-1.0878010878010813
MEOH,2026-04-07,19:45:40,64.29,-0.21682926038770473,-0.8108706721029014,-1.2204641719534808,-0.7591670407915463,-0.14610845625858393,0.0,0.0,1.0,0.15551974668811996,0.0,-0.9954891896095934
MEOH,2026-04-07,19:46:00,64.045,4.175343362894069,4.567240104531414,3.000345786751239,1.3981759181071178,0.21324764955201,1.0,0.0,0.0,0.15409762349745726,0.30166289327817075,-0.6167538449527724
MEOH,2026-04-07,19:46:10,64.208,1.963250340527038,-0.535319165389939,-3.304043155020821,-3.5424512692608947,-2.6840457084096006,0.0,0.0,1.0,0.15175824602572502,0.04703463742836995,-0.8690505855968101
MEOH,2026-04-07,19:46:20,64.0,-0.419979976882151,-1.52696343238111,-0.6483112403898011,1.5046964417503985,2.7172283873521925,0.0,0.0,1.0,0.15330874992972973,0.37218750000000966,-0.5468750000000022
MEOH,2026-04-07,19:46:30,64.035,-1.6814541414614566,-1.269555612815299,0.16424779308418622,0.460805381000269,-0.5639389234122891,0.0,0.0,0.0,0.15431299688761557,0.31732646209105897,-0.6012337003201343
MEOH,2026-04-07,19:46:40,64.0094,-2.3100129424028437,-1.1650065880978422,0.06551355160069265,-0.056012243275530636,-0.27938128794070977,0.0,0.0,0.0,0.15707985630662125,0.35744749989846303,-0.5614800326202102
MEOH,2026-04-07,19:47:00,64.01,1.2933468618554818,2.9011126562301075,2.3588770829180414,1.1718916115966094,0.5565613948707377,1.0,0.0,0.0,0.1610652200785474,0.3565067958131558,-0.5624121231057748
MEOH,2026-04-07,19:47:10,64.2146,0.17492747751564686,-0.6190718979294173,-2.3004236970681746,-2.6412980004731947,-2.0707151050391155,0.0,0.0,1.0,0.159122935861426,0.03675176673217904,-0.879239300719783
MEOH,2026-04-07,19:47:30,64.2148,-0.9540490240652282,-1.2685475925233884,-1.153804597228936,-1.069635968192213,-1.5063062375731897,0.0,0.0,1.0,0.15797892111479034,0.0,-0.8795480169680483
MEOH,2026-04-07,19:47:50,63.975,-4.792682040853305,-4.496211663879477,-2.8156930958479816,-1.9469085453768962,-1.588795003483166,0.0,0.0,1.0,0.16507355121587905,0.3448221961703751,-0.508010941774135
MEOH,2026-04-07,19:48:00,64.0297,-1.0931105659511102,1.9938342721507514,4.1980572286977065,3.968969298653624,3.215695806615946,1.0,0.0,0.0,0.1665126223363595,0.25909851209671997,-0.5930060581261615
MEOH,2026-04-07,19:48:10,63.99,-1.7954686771692168,-1.3406943431203349,-2.1493586692183886,-3.550741831160602,-4.02597025359364,0.0,0.0,1.0,0.16963298691844772,0.32130020315673835,-0.531333020784503
MEOH,2026-04-07,19:48:20,63.995,1.0117867204160023,2.089407174824639,2.20374134202855,2.432303235073396,3.1929696170682598,1.0,0.0,0.0,0.17194531444462735,0.3134619892179099,-0.5391046175482442
MEOH,2026-04-07,19:48:30,64.1956,1.9494687503425445,1.2240129038944332,-0.5548598193285904,-1.542136773461367,-2.120827572006758,0.0,1.0,0.0,0.17083463153182635,0.0,-0.8499024855286037
MEOH,2026-04-07,19:48:40,64.12,0.43773429944644254,-0.9755964347897588,-1.4184238912433684,-0.48720626478482865,0.5646248748550509,0.0,0.0,1.0,0.17090125644101775,0.10137242669993407,-0.7330006238303274
MEOH,2026-04-07,19:50:50,64.0725,-3.525819571845728,-4.262672524287893,-3.205479825000543,-1.9295199868877444,-1.0244156741992911,0.0,0.0,1.0,0.17153499199569291,0.14670880643020653,-0.659409262944331
MEOH,2026-04-07,19:51:00,64.02,-1.4934841202845264,0.5738627508777562,3.1238046281027385,3.5399998084229614,2.946877059406463,1.0,0.0,0.0,0.17362453888409793,0.2288347391440225,-0.577944392377378
MEOH,2026-04-07,19:51:10,64.0364,2.1355243190430135,2.96348031500335,1.580669500034104,-0.8685457194871149,-2.370347988214218,1.0,0.0,0.0,0.17396059181740042,0.20316569950840266,-0.6034068123754643
MEOH,2026-04-07,19:51:20,64.0823,2.4001851432339683,0.9318455481064529,-1.329628013128772,-1.6510970527149198,-0.4272415955689703,0.0,1.0,0.0,0.17295974522827762,0.13139353612463286,-0.6746012549487221
MEOH,2026-04-07,19:51:30,64.0679,2.9794645727276565,1.4924642328192648,0.3742068396900004,0.9666542707927238,1.4133866002536726,1.0,0.0,0.0,0.17224151353787623,0.15389922254358998,-0.6522767251618923
